frame_number,track_id,class_name,confidence,x1,y1,x2,y2,timestamp
230,75,car,0.500010,625,734,653,761,1782024273.339232
230,76,car,0.614722,156,934,187,1016,1782024273.339232
231,30,motorcycle,0.619399,220,1113,358,1286,1782024273.764861
231,36,car,0.616989,39,930,147,1032,1782024273.764861
231,40,motorcycle,0.619399,-188,1336,-90,1516,1782024273.764861
231,47,car,0.580340,315,852,387,935,1782024273.764861
231,55,car,0.535521,352,768,395,811,1782024273.764861
231,61,car,0.449929,303,768,340,803,1782024273.764861
231,64,motorcycle,0.619399,13,1390,103,1552,1782024273.764861
231,70,motorcycle,0.619399,21,1425,144,1613,1782024273.764861
231,72,motorcycle,0.619399,182,1100,227,1189,1782024273.764861
231,73,car,0.516279,410,735,451,771,1782024273.764861
231,75,car,0.516279,624,734,652,760,1782024273.764861
231,76,unknown,0.000000,143,950,177,1038,1782024273.764861
232,30,unknown,0.000000,219,1121,354,1290,1782024274.157454
232,36,car,0.764356,32,935,142,1038,1782024274.157454
232,47,car,0.570897,313,853,388,940,1782024274.157454
232,55,car,0.630267,351,769,395,812,1782024274.157454
232,61,car,0.467742,301,768,340,804,1782024274.157454
232,64,unknown,0.000000,8,1398,99,1562,1782024274.157454
232,70,unknown,0.000000,16,1435,141,1627,1782024274.157454
232,72,unknown,0.000000,177,1086,220,1171,1782024274.157454
232,73,car,0.527531,410,736,451,772,1782024274.157454
232,75,car,0.527531,624,734,652,760,1782024274.157454
232,76,car,0.764356,139,954,173,1044,1782024274.157454
233,30,motorcycle,0.625082,218,1129,351,1295,1782024274.778944
233,36,car,0.683160,25,938,137,1044,1782024274.778944
233,47,car,0.579057,313,857,388,943,1782024274.778944
233,55,car,0.624427,351,770,395,813,1782024274.778944
233,61,car,0.503832,299,768,339,805,1782024274.778944
233,64,motorcycle,0.625082,3,1406,94,1573,1782024274.778944
233,72,unknown,0.000000,172,1086,216,1170,1782024274.778944
233,73,car,0.495450,410,737,451,773,1782024274.778944
233,75,car,0.495450,624,733,651,759,1782024274.778944
233,76,car,0.683160,135,959,170,1050,1782024274.778944
234,30,motorcycle,0.603933,217,1136,348,1299,1782024275.307234
234,36,car,0.597240,18,942,133,1051,1782024275.307234
234,47,car,0.541665,312,857,389,945,1782024275.307234
234,55,car,0.641880,351,771,395,815,1782024275.307234
234,61,car,0.554795,298,768,338,806,1782024275.307234
234,64,motorcycle,0.603933,-2,1415,90,1583,1782024275.307234
234,72,motorcycle,0.603933,168,1091,212,1176,1782024275.307234
234,73,car,0.402319,411,739,450,772,1782024275.307234
234,75,car,0.402319,623,733,651,759,1782024275.307234
234,76,car,0.597240,131,963,166,1056,1782024275.307234
235,30,car,0.661538,216,1144,344,1304,1782024275.878807
235,36,car,0.510179,13,948,129,1057,1782024275.878807
235,47,car,0.482406,310,858,388,950,1782024275.878807
235,55,car,0.688143,351,772,395,816,1782024275.878807
235,61,car,0.584176,297,769,338,808,1782024275.878807
235,64,motorcycle,0.575947,-7,1423,86,1594,1782024275.878807
235,72,unknown,0.000000,158,1104,205,1194,1782024275.878807
235,73,car,0.688143,411,739,450,773,1782024275.878807
235,75,car,0.688143,623,733,650,759,1782024275.878807
235,76,car,0.510179,127,967,163,1062,1782024275.878807
235,79,motorcycle,0.575947,156,1145,211,1245,1782024275.878807
236,30,car,0.503748,215,1151,341,1308,1782024276.427100
236,36,unknown,0.000000,8,951,125,1063,1782024276.427100
236,47,car,0.509042,308,860,388,955,1782024276.427100
236,55,car,0.690115,350,772,395,817,1782024276.427100
236,61,car,0.642643,296,770,338,810,1782024276.427100
236,72,unknown,0.000000,151,1115,198,1203,1782024276.427100
236,73,car,0.449704,411,739,450,774,1782024276.427100
236,75,car,0.449704,623,733,649,758,1782024276.427100
236,76,unknown,0.000000,115,984,150,1076,1782024276.427100
236,79,motorcycle,0.526067,150,1160,206,1262,1782024276.427100
237,30,car,0.424925,215,1159,338,1313,1782024276.762443
237,36,car,0.424925,0,955,122,1071,1782024276.762443
237,47,car,0.680178,306,862,388,958,1782024276.762443
237,55,car,0.680178,350,772,395,817,1782024276.762443
237,61,car,0.651057,295,772,338,812,1782024276.762443
237,72,car,0.424925,147,1122,194,1210,1782024276.762443
237,73,car,0.475539,410,739,451,775,1782024276.762443
237,75,car,0.475539,622,733,649,758,1782024276.762443
237,76,car,0.424925,110,989,146,1082,1782024276.762443
237,79,car,0.424925,146,1169,203,1272,1782024276.762443
238,30,car,0.404907,214,1166,334,1317,1782024277.104834
238,36,car,0.404907,-3,959,119,1076,1782024277.104834
238,47,car,0.722939,305,864,388,961,1782024277.104834
238,55,car,0.722939,350,773,395,818,1782024277.104834
238,61,car,0.691850,294,773,338,813,1782024277.104834
238,72,car,0.404907,142,1128,189,1218,1782024277.104834
238,73,car,0.483550,410,739,451,775,1782024277.104834
238,75,car,0.483550,622,732,648,757,1782024277.104834
238,76,car,0.404907,106,994,142,1089,1782024277.104834
238,79,car,0.404907,142,1178,200,1283,1782024277.104834
239,30,car,0.695454,213,1174,331,1321,1782024277.377612
239,36,car,0.695454,-9,962,115,1082,1782024277.377612
239,47,car,0.630246,304,866,388,964,1782024277.377612
239,55,car,0.630246,350,774,395,820,1782024277.377612
239,61,car,0.695454,293,773,336,814,1782024277.377612
239,72,car,0.695454,137,1135,185,1225,1782024277.377612
239,73,car,0.442785,410,739,451,776,1782024277.377612
239,75,car,0.442785,622,732,648,757,1782024277.377612
239,76,car,0.695454,101,1000,138,1095,1782024277.377612
239,79,car,0.695454,138,1187,196,1293,1782024277.377612
240,30,unknown,0.000000,212,1181,328,1326,1782024277.700197
240,36,unknown,0.000000,-14,966,112,1087,1782024277.700197
240,47,car,0.654887,303,867,388,967,1782024277.700197
240,55,car,0.654887,349,775,395,821,1782024277.700197
240,61,car,0.705560,292,774,336,815,1782024277.700197
240,72,unknown,0.000000,132,1141,181,1232,1782024277.700197
240,73,car,0.467029,411,741,451,776,1782024277.700197
240,75,car,0.467029,621,732,647,757,1782024277.700197
240,76,unknown,0.000000,96,1005,134,1102,1782024277.700197
240,79,unknown,0.000000,117,1173,177,1281,1782024277.700197
241,30,unknown,0.000000,211,1189,324,1330,1782024278.055364
241,36,unknown,0.000000,-20,970,109,1093,1782024278.055364
241,47,car,0.401398,295,873,384,977,1782024278.055364
241,55,car,0.484025,349,776,395,823,1782024278.055364
241,61,car,0.704947,290,774,335,816,1782024278.055364
241,72,unknown,0.000000,127,1148,176,1240,1782024278.055364
241,73,car,0.499795,410,741,451,777,1782024278.055364
241,75,car,0.499795,621,732,647,756,1782024278.055364
241,76,unknown,0.000000,92,1011,129,1109,1782024278.055364
241,79,unknown,0.000000,114,1197,163,1282,1782024278.055364
242,30,unknown,0.000000,210,1196,321,1335,1782024278.350982
242,36,unknown,0.000000,-25,973,105,1099,1782024278.350982
242,47,car,0.530923,293,875,383,981,1782024278.350982
242,55,car,0.530923,349,778,393,822,1782024278.350982
242,61,car,0.599838,288,775,335,818,1782024278.350982
242,72,unknown,0.000000,123,1154,172,1247,1782024278.350982
242,73,car,0.486570,411,742,451,777,1782024278.350982
242,75,car,0.486570,621,732,646,756,1782024278.350982
242,76,unknown,0.000000,87,1016,125,1115,1782024278.350982
242,79,unknown,0.000000,105,1202,152,1281,1782024278.350982
243,30,unknown,0.000000,210,1204,318,1339,1782024278.657243
243,36,unknown,0.000000,-30,977,102,1104,1782024278.657243
243,47,car,0.569495,291,878,383,984,1782024278.657243
243,55,car,0.569495,348,780,392,824,1782024278.657243
243,61,car,0.646718,287,775,335,820,1782024278.657243
243,72,unknown,0.000000,118,1161,168,1254,1782024278.657243
243,73,car,0.487450,411,743,451,778,1782024278.657243
243,75,car,0.487450,620,731,646,755,1782024278.657243
243,76,unknown,0.000000,82,1021,121,1122,1782024278.657243
243,79,unknown,0.000000,102,1219,140,1281,1782024278.657243
244,30,unknown,0.000000,209,1211,314,1344,1782024279.120906
244,36,truck,0.521642,-36,981,98,1110,1782024279.120906
244,47,car,0.594146,290,880,382,988,1782024279.120906
244,55,car,0.594146,347,780,392,826,1782024279.120906
244,61,car,0.562520,287,776,334,821,1782024279.120906
244,72,unknown,0.000000,113,1167,163,1262,1782024279.120906
244,73,car,0.494962,411,743,451,779,1782024279.120906
244,75,car,0.494962,620,731,645,755,1782024279.120906
244,76,car,0.438008,78,1027,117,1128,1782024279.120906
244,79,unknown,0.000000,99,1236,128,1280,1782024279.120906
245,30,truck,0.489225,208,1219,311,1348,1782024279.620658
245,36,truck,0.489225,-41,984,95,1115,1782024279.620658
245,47,car,0.630035,288,882,382,992,1782024279.620658
245,55,car,0.630035,346,780,392,826,1782024279.620658
245,61,car,0.532331,287,778,333,822,1782024279.620658
245,72,truck,0.489225,108,1174,159,1269,1782024279.620658
245,73,car,0.511821,410,743,452,781,1782024279.620658
245,75,car,0.511821,620,731,645,755,1782024279.620658
245,76,truck,0.489225,73,1032,113,1135,1782024279.620658
245,79,truck,0.489225,94,1247,118,1284,1782024279.620658
246,30,truck,0.403115,207,1227,308,1352,1782024280.045363
246,36,truck,0.403115,-47,988,92,1121,1782024280.045363
246,47,car,0.532579,286,884,381,995,1782024280.045363
246,55,car,0.647040,346,781,391,827,1782024280.045363
246,61,car,0.532579,286,780,332,823,1782024280.045363
246,72,truck,0.403115,103,1180,154,1276,1782024280.045363
246,73,car,0.527817,410,744,452,782,1782024280.045363
246,75,car,0.527817,619,731,644,754,1782024280.045363
246,76,truck,0.403115,68,1037,108,1141,1782024280.045363
246,79,truck,0.403115,89,1257,109,1287,1782024280.045363
246,83,truck,0.403115,-5,1007,83,1149,1782024280.045363
247,30,car,0.608253,206,1234,305,1357,1782024280.379303
247,36,car,0.608253,-52,991,88,1127,1782024280.379303
247,47,car,0.608253,284,886,381,999,1782024280.379303
247,55,car,0.614230,346,782,392,829,1782024280.379303
247,61,car,0.608253,286,782,330,824,1782024280.379303
247,72,car,0.608253,99,1187,150,1284,1782024280.379303
247,73,car,0.539680,410,745,452,783,1782024280.379303
247,75,car,0.539680,619,731,643,754,1782024280.379303
247,76,car,0.608253,64,1043,104,1148,1782024280.379303
247,79,car,0.608253,85,1268,99,1290,1782024280.379303
247,83,car,0.608253,-6,1009,84,1155,1782024280.379303
248,30,motorcycle,0.478959,205,1242,301,1361,1782024280.777994
248,36,car,0.526386,-57,995,85,1132,1782024280.777994
248,47,car,0.526386,282,888,381,1003,1782024280.777994
248,55,car,0.539220,346,782,393,831,1782024280.777994
248,61,car,0.526386,284,785,327,826,1782024280.777994
248,72,motorcycle,0.478959,94,1193,146,1291,1782024280.777994
248,73,car,0.602601,410,746,451,783,1782024280.777994
248,76,car,0.526386,59,1048,100,1155,1782024280.777994
248,79,motorcycle,0.478959,80,1279,89,1293,1782024280.777994
248,83,car,0.526386,-7,1012,84,1160,1782024280.777994
249,30,motorcycle,0.426091,205,1249,298,1366,1782024281.149061
249,36,car,0.608292,-63,999,82,1138,1782024281.149061
249,47,car,0.608292,281,890,380,1006,1782024281.149061
249,55,car,0.544086,345,783,394,832,1782024281.149061
249,61,car,0.608292,285,790,326,828,1782024281.149061
249,72,motorcycle,0.426091,89,1200,141,1298,1782024281.149061
249,73,car,0.555497,410,746,451,783,1782024281.149061
249,76,car,0.608292,55,1054,96,1161,1782024281.149061
249,79,motorcycle,0.426091,75,1290,79,1296,1782024281.149061
249,83,car,0.608292,-8,1015,85,1166,1782024281.149061
250,30,motorcycle,0.468468,204,1257,295,1370,1782024281.521420
250,36,car,0.524758,-68,1002,78,1143,1782024281.521420
250,47,car,0.524758,279,892,380,1010,1782024281.521420
250,55,car,0.414644,344,784,393,836,1782024281.521420
250,61,car,0.524758,283,789,326,830,1782024281.521420
250,72,motorcycle,0.468468,84,1206,137,1306,1782024281.521420
250,73,car,0.613866,411,746,452,783,1782024281.521420
250,76,car,0.524758,50,1059,92,1168,1782024281.521420
250,79,motorcycle,0.468468,70,1301,70,1299,1782024281.521420
250,83,car,0.524758,-9,1018,85,1171,1782024281.521420
250,84,motorcycle,0.468468,446,990,479,1044,1782024281.521420
251,30,car,0.413087,203,1264,291,1375,1782024281.849607
251,36,car,0.413087,-74,1006,75,1149,1782024281.849607
251,47,car,0.413087,281,903,384,1024,1782024281.849607
251,55,car,0.565890,343,785,394,838,1782024281.849607
251,61,car,0.607120,280,788,327,832,1782024281.849607
251,72,car,0.413087,80,1213,133,1313,1782024281.849607
251,73,car,0.680856,411,748,451,784,1782024281.849607
251,76,car,0.413087,45,1064,87,1174,1782024281.849607
251,79,car,0.413087,66,1311,60,1303,1782024281.849607
251,83,car,0.413087,-10,1021,86,1177,1782024281.849607
251,84,car,0.413087,447,993,480,1047,1782024281.849607
252,30,car,0.588869,202,1272,288,1379,1782024282.187271
252,36,car,0.405903,-79,1010,72,1155,1782024282.187271
252,47,car,0.559986,280,906,383,1029,1782024282.187271
252,55,car,0.559986,342,786,394,839,1782024282.187271
252,61,car,0.588869,278,788,327,833,1782024282.187271
252,72,car,0.405903,75,1219,128,1320,1782024282.187271
252,73,car,0.674722,412,749,451,785,1782024282.187271
252,76,car,0.405903,41,1070,83,1181,1782024282.187271
252,79,car,0.405903,61,1322,50,1306,1782024282.187271
252,83,car,0.405903,-11,1023,86,1182,1782024282.187271
252,84,car,0.559986,447,997,480,1051,1782024282.187271
253,30,motorcycle,0.409446,201,1279,285,1383,1782024282.616036
253,36,car,0.422468,-84,1013,68,1160,1782024282.616036
253,47,car,0.421053,278,909,383,1036,1782024282.616036
253,55,car,0.493100,342,788,393,840,1782024282.616036
253,61,car,0.606477,278,789,326,835,1782024282.616036
253,72,car,0.421053,70,1226,124,1328,1782024282.616036
253,73,car,0.622976,411,749,452,786,1782024282.616036
253,76,car,0.421053,36,1075,79,1187,1782024282.616036
253,79,car,0.421053,56,1333,40,1309,1782024282.616036
253,83,car,0.422468,-12,1026,87,1187,1782024282.616036
253,84,motorcycle,0.409446,447,1008,482,1066,1782024282.616036
254,30,motorcycle,0.464175,200,1287,281,1388,1782024282.948199
254,36,car,0.540298,-90,1017,65,1166,1782024282.948199
254,47,motorcycle,0.464175,276,912,383,1040,1782024282.948199
254,55,car,0.546898,342,789,392,841,1782024282.948199
254,61,car,0.540298,277,790,325,836,1782024282.948199
254,72,motorcycle,0.464175,65,1232,120,1335,1782024282.948199
254,73,car,0.595683,411,750,452,787,1782024282.948199
254,76,car,0.540298,31,1081,75,1194,1782024282.948199
254,79,motorcycle,0.464175,51,1344,31,1312,1782024282.948199
254,83,car,0.540298,-14,1029,88,1193,1782024282.948199
254,84,motorcycle,0.464175,447,1013,483,1072,1782024282.948199
255,30,car,0.492560,200,1294,278,1392,1782024283.336303
255,36,car,0.423312,-95,1021,61,1171,1782024283.336303
255,47,car,0.492560,273,916,383,1050,1782024283.336303
255,55,car,0.532436,341,791,392,844,1782024283.336303
255,61,car,0.567424,276,791,325,837,1782024283.336303
255,72,car,0.492560,60,1239,115,1342,1782024283.336303
255,73,car,0.657867,411,750,453,788,1782024283.336303
255,76,car,0.492560,27,1086,71,1201,1782024283.336303
255,79,car,0.492560,47,1355,21,1315,1782024283.336303
255,83,car,0.423312,-15,1032,88,1198,1782024283.336303
255,84,car,0.492560,447,1018,483,1078,1782024283.336303
256,30,car,0.583531,199,1302,275,1397,1782024283.740366
256,36,car,0.439530,-101,1024,58,1177,1782024283.740366
256,47,car,0.583531,272,919,382,1055,1782024283.740366
256,55,car,0.447110,340,792,392,846,1782024283.740366
256,61,car,0.530451,274,792,324,840,1782024283.740366
256,72,car,0.583531,56,1245,111,1350,1782024283.740366
256,73,car,0.655634,411,750,453,789,1782024283.740366
256,76,car,0.583531,22,1091,67,1207,1782024283.740366
256,79,car,0.583531,42,1365,11,1318,1782024283.740366
256,83,car,0.439530,-16,1034,89,1204,1782024283.740366
256,84,car,0.583531,448,1023,484,1084,1782024283.740366
257,30,motorcycle,0.441702,198,1309,271,1401,1782024284.137870
257,36,car,0.549285,-106,1028,55,1183,1782024284.137870
257,47,car,0.549285,269,923,382,1061,1782024284.137870
257,55,car,0.445300,340,794,391,847,1782024284.137870
257,61,car,0.573329,271,793,324,843,1782024284.137870
257,72,car,0.549285,51,1252,106,1357,1782024284.137870
257,73,car,0.707842,411,750,454,790,1782024284.137870
257,76,car,0.549285,17,1097,62,1214,1782024284.137870
257,79,car,0.549285,37,1376,1,1322,1782024284.137870
257,83,car,0.549285,-17,1037,89,1209,1782024284.137870
257,84,motorcycle,0.441702,448,1035,484,1095,1782024284.137870
258,30,car,0.567022,197,1317,268,1406,1782024284.567962
258,36,car,0.567022,-111,1032,51,1188,1782024284.567962
258,47,car,0.567022,267,927,381,1067,1782024284.567962
258,55,car,0.537616,340,795,391,849,1782024284.567962
258,61,car,0.526132,270,793,325,846,1782024284.567962
258,72,car,0.567022,46,1259,102,1364,1782024284.567962
258,73,car,0.683620,411,750,454,790,1782024284.567962
258,76,car,0.567022,13,1102,58,1220,1782024284.567962
258,79,car,0.567022,33,1387,-7,1325,1782024284.567962
258,83,car,0.567022,-18,1040,90,1215,1782024284.567962
258,84,unknown,0.000000,440,1014,489,1096,1782024284.567962
259,30,car,0.580546,196,1325,265,1410,1782024284.910461
259,36,car,0.580546,-117,1035,48,1194,1782024284.910461
259,47,car,0.580546,265,931,380,1074,1782024284.910461
259,55,car,0.586508,339,796,391,851,1782024284.910461
259,61,car,0.551393,269,795,323,847,1782024284.910461
259,72,car,0.580546,41,1265,98,1372,1782024284.910461
